0.000000000000000000e+00
0.000000000000000000e+00
3.600446175391819759e-03
1.077259185021185034e-02
2.148784075865957030e-02
3.571774730399316505e-02
5.343401689259255627e-02
7.460850635034241285e-02
9.921322442910043837e-02
1.272203324116756018e-01
1.586021448244500365e-01
1.933311302675394250e-01
2.313799123732062646e-01
2.727212709041176852e-01
3.173281430039828765e-01
3.651736246141176201e-01
4.162309720705670846e-01
4.704736038975847467e-01
5.278751028145114432e-01
5.884092179744409012e-01
6.520498674544930040e-01
7.187711410190618100e-01
7.885473031790596332e-01
8.613527965719596224e-01
9.371622456893553554e-01
1.015950460980813208e+00
1.097692443365017700e+00
1.182363389181601887e+00
1.269938695619644342e+00
1.360393966661617826e+00
1.453705019584607294e+00
1.549847892063919597e+00
1.648798849927796573e+00
1.750534395615865435e+00
1.855031277398253353e+00
1.962266499416999599e+00
2.072217332616572705e+00
2.184861326636034384e+00
2.300176322741696033e+00
2.418140467886162437e+00
2.538732229987475719e+00
2.661930414530827793e+00
2.787714182605124602e+00
2.916063070497727949e+00
3.046957010983176950e+00
3.180376356455803855e+00
3.316301904072230133e+00
3.454714923088016310e+00
3.595597184593700035e+00
3.738930993879477249e+00
3.884699225685483537e+00
4.032885362626583259e+00
4.183473537117654573e+00
4.336448577168461327e+00
4.491796056467444842e+00
4.649502349232676579e+00
4.809554690377292552e+00
4.971941241618291762e+00
5.136651164253937196e+00
5.303674699449585361e+00
5.473003257008277167e+00
5.644629513765957896e+00
5.818547522947814521e+00
5.994752836059790368e+00
6.173242639177772162e+00
6.354015905848884316e+00
6.537073569251268701e+00
6.722418716791733750e+00
6.910056810982663222e+00
7.099995941267175148e+00
7.292247112503409845e+00
7.486824577140659187e+00
7.683746219810396738e+00
7.883034005236087438e+00
8.084714503205502112e+00
8.288819508085014220e+00
8.495386775323524375e+00
8.704460904079683203e+00
8.916094404220411107e+00
9.130348998539464134e+00
9.347297228735632402e+00
9.567024458951708610e+00
9.789631407429167709e+00
1.001523739143135394e+01
1.024398455360079829e+01
1.047604346747574944e+01
1.071162072817908850e+01
1.095096948068737319e+01
1.119440443713605760e+01
1.144232401900514695e+01
1.169524433200037983e+01
1.195385390647494539e+01
1.221910746784963386e+01
3.749239979259505873e+01
3.739341499300986982e+01
3.729462816302385875e+01
3.719603890669780810e+01
3.709764682888440746e+01
3.699945153522664043e+01
3.690145263215619309e+01
3.680364972689187653e+01
3.670604242743809209e+01
3.660863034258321136e+01
